ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4416883,HL710821,11/02/2005 11:00:00 AM,007XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,False,False,133,1.0,2.0,32.0,03,1177389.0,1896989.0,2005,02/28/2018 03:56:25 PM,41.872670639,-87.624188282,"(41.872670639, -87.624188282)"
13799522,JJ210567,03/17/2025 09:00:00 AM,044XX W SCHOOL ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,1731,17.0,30.0,16.0,11,1146030.0,1921565.0,2025,11/02/2025 03:41:09 PM,41.940762988,-87.738696513,"(41.940762988, -87.738696513)"
2367677,HH668200,09/23/2002 08:15:00 PM,132XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,True,True,533,5.0,9.0,54.0,08B,1183252.0,1817798.0,2002,02/28/2018 03:56:25 PM,41.655227784,-87.605124248,"(41.655227784, -87.605124248)"
2335219,HH633407,09/07/2002 10:15:00 PM,051XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,234,2.0,3.0,40.0,08A,1179798.0,1871004.0,2002,09/23/2025 03:41:47 PM,41.801311004,-87.616140438,"(41.801311004, -87.616140438)"
11448909,JB439141,09/17/2018 12:00:00 PM,073XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,43.0,08B,1193479.0,1856735.0,2018,09/24/2018 04:05:29 PM,41.761831716,-87.566434829,"(41.761831716, -87.566434829)"
5636554,HN446139,07/04/2007 05:50:00 AM,015XX W HOLLYWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2013,20.0,48.0,77.0,05,1165043.0,1937988.0,2007,02/28/2018 03:56:25 PM,41.985445197,-87.668348394,"(41.985445197, -87.668348394)"
2487752,HH822563,12/06/2002 09:26:00 PM,068XX N RIDGE BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,2424,24.0,49.0,1.0,26,1161730.0,1945290.0,2002,02/28/2018 03:56:25 PM,42.005552056,-87.680328555,"(42.005552056, -87.680328555)"
13325118,JH100372,12/31/2023 06:00:00 PM,068XX S JUSTINE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,725,7.0,17.0,67.0,07,1167182.0,1859414.0,2023,12/21/2024 03:40:46 PM,41.769786167,-87.662739292,"(41.769786167, -87.662739292)"
6414791,HP495740,08/05/2008 04:04:51 PM,001XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,113,1.0,42.0,32.0,11,1175334.0,1901735.0,2008,02/10/2018 03:50:01 PM,41.885740288,-87.631590568,"(41.885740288, -87.631590568)"
10819908,JA120031,01/16/2017 08:00:00 PM,002XX S HAMLIN BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,1122,11.0,28.0,26.0,08B,1151106.0,1898626.0,2017,02/10/2018 03:50:01 PM,41.877718066,-87.720642462,"(41.877718066, -87.720642462)"
1592033,G358002,06/13/2001 10:00:00 AM,017XX S PRAIRIE AV,0560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,False,False,2111,2.0,,,08A,1178318.0,1891892.0,2001,08/17/2015 03:03:40 PM,41.858663052,-87.620932835,"(41.858663052, -87.620932835)"
9215454,HW362049,07/14/2013 12:00:00 PM,005XX S CICERO AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1131,11.0,24.0,25.0,08B,1144479.0,1897069.0,2013,02/10/2018 03:50:01 PM,41.873572707,-87.745014555,"(41.873572707, -87.745014555)"
10881461,JA185931,02/19/2017 11:00:00 PM,004XX N ABERDEEN ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1214,12.0,27.0,24.0,06,1169064.0,1902978.0,2017,02/10/2018 03:50:01 PM,41.889289555,-87.654579018,"(41.889289555, -87.654579018)"
6895924,HR302789,05/04/2009 01:00:00 PM,023XX N TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1431,14.0,1.0,22.0,06,1158304.0,1915621.0,2009,02/28/2018 03:56:25 PM,41.924209741,-87.693747923,"(41.924209741, -87.693747923)"
2723321,HJ353564,05/10/2003 02:18:59 AM,056XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,False,False,1513,15.0,29.0,25.0,08B,1138946.0,1899461.0,2003,02/10/2018 03:50:01 PM,41.880238942,-87.76527117,"(41.880238942, -87.76527117)"
5317978,HN171181,02/10/2007 11:40:00 PM,063XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,312,3.0,20.0,42.0,07,1181657.0,1863167.0,2007,02/28/2018 03:56:25 PM,41.779762809,-87.609564839,"(41.779762809, -87.609564839)"
13879183,JJ308226,06/25/2025 09:15:00 AM,059XX W MADISON ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CONVENIENCE STORE,False,False,1513,15.0,29.0,25.0,11,1136576.0,1899394.0,2025,11/02/2025 03:41:09 PM,41.880097802,-87.773975293,"(41.880097802, -87.773975293)"
1880252,G721867,12/01/2001 10:50:00 PM,010XX W ARGYLE ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2024,20.0,,,08A,1168363.0,1933625.0,2001,09/07/2021 03:41:02 PM,41.973401628,-87.656264571,"(41.973401628, -87.656264571)"
5390650,HN222685,03/12/2007 07:39:08 PM,062XX S HOYNE AVE,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,True,False,714,7.0,15.0,67.0,16,1163442.0,1863158.0,2007,02/28/2018 03:56:25 PM,41.780139412,-87.676343702,"(41.780139412, -87.676343702)"
4321588,HL624082,09/19/2005 01:51:00 PM,008XX W NORTH AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,False,False,1813,18.0,43.0,7.0,06,1170583.0,1910870.0,2005,02/10/2018 03:50:01 PM,41.91091257,-87.6487694,"(41.91091257, -87.6487694)"
8488285,HV165433,02/19/2012 04:12:00 PM,035XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2122,2.0,4.0,36.0,08B,1181368.0,1881512.0,2012,02/10/2018 03:50:01 PM,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
6529371,HP597073,09/27/2008 09:50:00 PM,065XX S LANGLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,321,3.0,20.0,42.0,18,1182018.0,1861746.0,2008,02/10/2018 03:50:01 PM,41.775855105,-87.608285303,"(41.775855105, -87.608285303)"
10762351,HZ526578,11/04/2016 01:05:00 PM,064XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,314,3.0,20.0,42.0,08A,1183500.0,1862515.0,2016,09/23/2025 03:41:47 PM,41.777930896,-87.602828539,"(41.777930896, -87.602828539)"
10318026,HY506930,11/19/2015 12:03:00 AM,039XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1633,16.0,38.0,15.0,08B,1136977.0,1925808.0,2015,02/10/2018 03:50:01 PM,41.952573716,-87.771867879,"(41.952573716, -87.771867879)"
4261458,HL482985,07/14/2005 09:45:39 AM,045XX S VINCENNES AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,222,2.0,3.0,38.0,18,1180384.0,1874804.0,2005,02/10/2018 03:50:01 PM,41.811725087,-87.613874726,"(41.811725087, -87.613874726)"
4530119,HM109340,01/06/2006 11:00:00 AM,118XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,08B,1173447.0,1826458.0,2006,09/07/2021 03:41:02 PM,41.679213974,-87.640746494,"(41.679213974, -87.640746494)"
13311873,JG545925,12/17/2023 12:01:00 AM,026XX W GLENLAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2413,24.0,40.0,2.0,07,1157463.0,1940398.0,2023,12/25/2023 03:40:48 PM,41.992216451,-87.696161172,"(41.992216451, -87.696161172)"
5517779,HN329466,05/05/2007 05:35:00 PM,037XX W 58TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,822,8.0,14.0,62.0,08A,1152445.0,1865557.0,2007,09/23/2025 03:41:47 PM,41.786946123,-87.716597698,"(41.786946123, -87.716597698)"
1555653,G307140,05/28/2001 02:40:00 AM,013XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1232,12.0,,,18,1171200.0,1894074.0,2001,08/17/2015 03:03:40 PM,41.864809725,-87.646996292,"(41.864809725, -87.646996292)"
11112156,JA462853,10/08/2017 03:30:00 AM,061XX S ARTESIAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,825,8.0,15.0,66.0,08B,1161094.0,1863814.0,2017,02/10/2018 03:50:01 PM,41.781988471,-87.68493374,"(41.781988471, -87.68493374)"
9234453,HW380906,07/27/2013 12:00:00 AM,061XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,712,7.0,16.0,68.0,08B,1170695.0,1864206.0,2013,02/10/2018 03:50:01 PM,41.782860104,-87.649722543,"(41.782860104, -87.649722543)"
7193433,HR602774,10/22/2009 09:20:00 PM,0000X E 112TH ST,0330,ROBBERY,AGGRAVATED,GAS STATION,False,False,531,5.0,9.0,49.0,03,1178522.0,1830715.0,2009,02/28/2018 03:56:25 PM,41.690782361,-87.622041325,"(41.690782361, -87.622041325)"
8083013,HT314114,05/25/2011 03:30:00 PM,032XX W 115TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,2211,22.0,19.0,74.0,06,1156930.0,1828167.0,2011,02/10/2018 03:50:01 PM,41.684252241,-87.701160084,"(41.684252241, -87.701160084)"
13465635,JH270135,05/19/2024 02:00:00 AM,071XX W HIGGINS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1613,16.0,41.0,10.0,07,1127782.0,1936028.0,2024,05/17/2025 03:40:52 PM,41.980778822,-87.80543826,"(41.980778822, -87.80543826)"
9992603,HY182542,03/12/2015 10:00:00 PM,037XX W 55TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,822,8.0,23.0,62.0,14,1152382.0,1867536.0,2015,02/10/2018 03:50:01 PM,41.792378035,-87.716776657,"(41.792378035, -87.716776657)"
7421683,HS224171,03/22/2010 06:15:00 PM,023XX N LATROBE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,2515,25.0,37.0,19.0,03,1141001.0,1915044.0,2010,02/10/2018 03:50:01 PM,41.922962939,-87.757341149,"(41.922962939, -87.757341149)"
5787276,HN595888,09/18/2007 10:40:00 AM,034XX S RHODES AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,2122,2.0,4.0,35.0,18,1180461.0,1882197.0,2007,02/28/2018 03:56:25 PM,41.832010277,-87.613365068,"(41.832010277, -87.613365068)"
12746849,JF300249,06/30/2022 10:16:00 AM,050XX W WOLFRAM ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2521,25.0,31.0,19.0,11,1142307.0,1918481.0,2022,01/03/2023 03:40:27 PM,41.932370244,-87.752456846,"(41.932370244, -87.752456846)"
2891835,HJ561474,08/14/2003 11:54:15 AM,061XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,313,3.0,20.0,42.0,08B,1180634.0,1864491.0,2003,02/28/2018 03:56:25 PM,41.783419559,-87.61327461,"(41.783419559, -87.61327461)"
1793893,G616998,10/14/2001 05:37:16 AM,077XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,612,6.0,,,14,1170612.0,1853580.0,2001,08/17/2015 03:03:40 PM,41.753702853,-87.650336209,"(41.753702853, -87.650336209)"
13867130,JJ293333,05/17/2025 12:01:00 AM,016XX N KIMBALL AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,1422,14.0,26.0,23.0,10,1153454.0,1910677.0,2025,11/02/2025 03:41:09 PM,41.910740864,-87.711700567,"(41.910740864, -87.711700567)"
2592492,HJ184862,02/14/2003 05:00:00 PM,079XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,623,6.0,6.0,44.0,05,1180277.0,1852441.0,2003,02/10/2018 03:50:01 PM,41.750361304,-87.614952469,"(41.750361304, -87.614952469)"
11757731,JC348603,07/14/2019 04:00:00 PM,013XX S CALIFORNIA BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1023,10.0,28.0,29.0,26,1157906.0,1893450.0,2019,07/21/2019 03:44:14 PM,41.863378684,-87.69581565,"(41.863378684, -87.69581565)"
4491580,HL778915,12/08/2005 08:00:00 AM,022XX N SEDGWICK ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1812,18.0,43.0,7.0,05,1173223.0,1915040.0,2005,02/28/2018 03:56:25 PM,41.922297016,-87.638947023,"(41.922297016, -87.638947023)"
9769197,HX390579,08/16/2014 09:50:00 PM,040XX W 26TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1031,10.0,22.0,30.0,06,1150021.0,1886423.0,2014,02/10/2018 03:50:01 PM,41.844252757,-87.724943845,"(41.844252757, -87.724943845)"
11321011,JB271341,05/20/2018 12:00:00 AM,021XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,POLICE FACILITY/VEH PARKING LOT,False,False,1225,12.0,25.0,28.0,06,1162296.0,1896746.0,2018,05/27/2018 03:50:44 PM,41.872332627,-87.679608149,"(41.872332627, -87.679608149)"
2305166,HH593498,08/20/2002 09:30:00 AM,017XX W GRANVILLE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2433,24.0,40.0,77.0,05,1163434.0,1941227.0,2002,02/10/2018 03:50:01 PM,41.994367241,-87.674174477,"(41.994367241, -87.674174477)"
1443504,G171475,03/25/2001 05:30:00 PM,064XX S HONORE ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,726,7.0,,,08B,1165167.0,1861668.0,2001,08/17/2015 03:03:40 PM,41.776014317,-87.670061701,"(41.776014317, -87.670061701)"
7775275,HS583452,10/26/2010 02:00:00 AM,070XX S CHAPPEL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,331,3.0,5.0,43.0,07,1191093.0,1858802.0,2010,02/10/2018 03:50:01 PM,41.767561769,-87.575112845,"(41.767561769, -87.575112845)"
7292600,HR693656,12/16/2009 09:00:00 PM,015XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1022,10.0,24.0,29.0,08B,1155274.0,1892434.0,2009,02/28/2018 03:56:25 PM,41.860643895,-87.705504834,"(41.860643895, -87.705504834)"
7560856,HS364662,06/17/2010 03:00:00 PM,047XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1623,16.0,45.0,15.0,06,1138146.0,1930974.0,2010,02/10/2018 03:50:01 PM,41.966728607,-87.767445112,"(41.966728607, -87.767445112)"
2382208,HH686208,10/01/2002 09:20:00 AM,007XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),True,False,132,1.0,2.0,32.0,07,1176907.0,1897010.0,2002,02/10/2018 03:50:01 PM,41.872739178,-87.625957267,"(41.872739178, -87.625957267)"
4789508,HM402946,06/09/2006 09:00:00 AM,013XX W RANDOLPH SD,0810,THEFT,OVER $500,STREET,False,False,1212,12.0,27.0,28.0,06,1167150.0,1901140.0,2006,02/28/2018 03:56:25 PM,41.884287279,-87.661660805,"(41.884287279, -87.661660805)"
6624445,HP696285,11/22/2008 09:00:00 AM,043XX W NORTH AVE,1265,CRIMINAL DAMAGE,LIBRARY VANDALISM,LIBRARY,False,False,2534,25.0,30.0,23.0,14,1147450.0,1910287.0,2008,02/10/2018 03:50:01 PM,41.909787953,-87.733767284,"(41.909787953, -87.733767284)"
5324695,HN185754,02/19/2007 08:00:00 PM,048XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1712,17.0,39.0,14.0,06,1149520.0,1931685.0,2007,02/10/2018 03:50:01 PM,41.968465883,-87.725605632,"(41.968465883, -87.725605632)"
1941282,HH118907,01/10/2002 10:00:00 PM,046XX S KEDVALE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,815,8.0,,,18,1149475.0,1873447.0,2002,02/28/2018 03:56:25 PM,41.808655423,-87.727283511,"(41.808655423, -87.727283511)"
12970432,JG137721,02/02/2023 01:16:00 AM,034XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,24.0,27.0,14,1153627.0,1896821.0,2023,08/19/2023 03:40:26 PM,41.872715197,-87.711433958,"(41.872715197, -87.711433958)"
1998411,HH197202,02/19/2002 11:37:47 PM,089XX S LANGLEY AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,633,6.0,,,14,1182460.0,1846024.0,2002,02/28/2018 03:56:25 PM,41.732702047,-87.607151468,"(41.732702047, -87.607151468)"
10283327,HY471298,10/21/2015 08:12:00 PM,019XX W BIRCHWOOD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,2424,24.0,49.0,1.0,04B,1162198.0,1949798.0,2015,02/10/2018 03:50:01 PM,42.017912304,-87.67847987,"(42.017912304, -87.67847987)"
8901519,HV575799,11/24/2012 09:00:00 PM,044XX N TROY ST,0810,THEFT,OVER $500,STREET,False,False,1724,17.0,33.0,14.0,06,1154588.0,1929238.0,2012,02/10/2018 03:50:01 PM,41.961651008,-87.707036507,"(41.961651008, -87.707036507)"
8261337,HT495022,09/13/2011 12:00:00 AM,120XX S RACINE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,524,5.0,34.0,53.0,07,1170513.0,1824699.0,2011,02/10/2018 03:50:01 PM,41.6744512,-87.651537094,"(41.6744512, -87.651537094)"
13914670,JJ350980,06/01/2023 12:00:00 AM,020XX W NORTH AVE,1599,SEX OFFENSE,AGG CRIM SEX ABUSE - VIC 13-16 YOA - OFF 5 YR OLDER PENETRAT,MEDICAL / DENTAL OFFICE,False,True,1424,14.0,1.0,24.0,17,,,2023,07/28/2025 04:06:39 PM,,,
11669820,JC242024,04/28/2019 06:00:00 PM,016XX N LECLAIRE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2533,25.0,37.0,25.0,14,1142305.0,1910373.0,2019,05/05/2019 04:05:28 PM,41.910121079,-87.752665953,"(41.910121079, -87.752665953)"
3814017,HK822139,12/22/2004 02:18:26 AM,111XX S ASHLAND AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2234,22.0,34.0,75.0,18,1167329.0,1830422.0,2004,02/28/2018 03:56:25 PM,41.690224642,-87.663028046,"(41.690224642, -87.663028046)"
5068499,HM675936,10/22/2006 02:00:00 PM,083XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,613,6.0,21.0,71.0,08A,1170768.0,1849553.0,2006,09/23/2025 03:41:47 PM,41.742648828,-87.649881744,"(41.742648828, -87.649881744)"
2109644,HH335102,04/27/2002 06:28:06 PM,041XX S FEDERAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,True,False,214,2.0,3.0,38.0,18,1176378.0,1877703.0,2002,02/28/2018 03:56:25 PM,41.819771291,-87.628481227,"(41.819771291, -87.628481227)"
10824113,JA125408,01/22/2017 09:15:00 AM,111XX S MICHIGAN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,531,5.0,9.0,49.0,16,1178789.0,1831299.0,2017,02/14/2017 03:49:42 PM,41.692378887,-87.621046145,"(41.692378887, -87.621046145)"
6723119,HR110898,01/07/2009 07:54:45 PM,013XX E 75TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,False,411,4.0,5.0,43.0,18,1186345.0,1855534.0,2009,02/28/2018 03:56:25 PM,41.758707614,-87.592619229,"(41.758707614, -87.592619229)"
13757658,JJ160185,02/24/2025 12:38:00 PM,034XX E 118TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,433,4.0,10.0,55.0,07,1201058.0,1827329.0,2025,05/17/2025 03:40:52 PM,41.680950591,-87.539651245,"(41.680950591, -87.539651245)"
2213214,HH477843,06/30/2002 12:53:13 PM,099XX S ABERDEEN ST,0460,BATTERY,SIMPLE,RESIDENCE,False,True,2232,22.0,34.0,73.0,08B,1170743.0,1838726.0,2002,02/28/2018 03:56:25 PM,41.712938533,-87.650288135,"(41.712938533, -87.650288135)"
5023715,HM632595,09/30/2006 05:15:00 PM,048XX S PULASKI RD,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,True,False,815,8.0,14.0,57.0,06,1150512.0,1872286.0,2006,02/28/2018 03:56:25 PM,41.805449341,-87.723510188,"(41.805449341, -87.723510188)"
10096178,HY284649,06/02/2015 03:00:00 AM,049XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1533,15.0,28.0,25.0,14,1143190.0,1899563.0,2015,02/10/2018 03:50:01 PM,41.8804407,-87.749684919,"(41.8804407, -87.749684919)"
4460834,HL752970,11/23/2005 10:22:14 PM,056XX S KEDZIE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,822,8.0,14.0,63.0,26,1156009.0,1867109.0,2005,02/28/2018 03:56:25 PM,41.791134136,-87.703488327,"(41.791134136, -87.703488327)"
13972156,JJ420973,09/19/2025 06:37:00 PM,016XX N PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2535,25.0,26.0,23.0,06,1149466.0,1910591.0,2025,11/02/2025 03:41:09 PM,41.91058325,-87.726353375,"(41.91058325, -87.726353375)"
7946985,HT178861,02/25/2011 09:13:00 PM,072XX S HALSTED ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,732,7.0,17.0,68.0,18,1172219.0,1856873.0,2011,02/10/2018 03:50:01 PM,41.7627041,-87.644350483,"(41.7627041, -87.644350483)"
11666873,JC236796,04/24/2019 03:25:00 PM,085XX S MAY ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,613,6.0,21.0,71.0,04B,1170145.0,1848161.0,2019,05/08/2019 04:16:15 PM,41.738842543,-87.652204795,"(41.738842543, -87.652204795)"
8038129,HT269569,04/27/2011 05:15:00 PM,015XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1433,14.0,32.0,22.0,14,1165422.0,1913386.0,2011,02/10/2018 03:50:01 PM,41.917928101,-87.667657271,"(41.917928101, -87.667657271)"
2750901,HJ389354,05/27/2003 09:00:00 AM,046XX N PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,1723,17.0,39.0,14.0,26,1148885.0,1930769.0,2003,02/10/2018 03:50:01 PM,41.965964651,-87.727964314,"(41.965964651, -87.727964314)"
4154549,HL488597,07/16/2005 07:20:00 PM,035XX W 66TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,831,8.0,15.0,66.0,04B,1153991.0,1860626.0,2005,02/28/2018 03:56:25 PM,41.77338414,-87.711059998,"(41.77338414, -87.711059998)"
12089863,JD278181,05/30/2020 07:00:00 PM,058XX S WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER (SPECIFY),False,False,824,8.0,16.0,63.0,11,1161370.0,1865903.0,2020,07/01/2020 03:39:46 PM,41.787715253,-87.683863996,"(41.787715253, -87.683863996)"
5901021,HN697908,10/09/2007 09:00:00 AM,014XX N CLEAVER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1433,14.0,32.0,24.0,26,1166458.0,1909666.0,2007,02/28/2018 03:56:25 PM,41.907698059,-87.663957637,"(41.907698059, -87.663957637)"
12423764,JE301745,07/14/2021 08:30:00 PM,111XX S EDBROOKE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,531,5.0,9.0,49.0,04A,1179181.0,1831127.0,2021,07/21/2021 03:41:25 PM,41.69189799,-87.619616197,"(41.69189799, -87.619616197)"
11628783,JC192441,03/20/2019 06:20:00 AM,072XX S CHRISTIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,831,8.0,17.0,66.0,07,1155291.0,1856421.0,2019,03/27/2019 04:10:11 PM,41.761819057,-87.706406806,"(41.761819057, -87.706406806)"
12622882,JF150487,02/20/2022 12:00:00 AM,063XX N MOZART ST,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,2413,24.0,50.0,2.0,06,1156187.0,1941913.0,2022,01/03/2023 03:40:27 PM,41.996399633,-87.700813558,"(41.996399633, -87.700813558)"
10592058,HZ343504,07/07/2016 06:00:00 PM,031XX N CAMBRIDGE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1934,19.0,44.0,6.0,06,1172025.0,1921230.0,2016,02/10/2018 03:50:01 PM,41.939309171,-87.643165716,"(41.939309171, -87.643165716)"
14086246,JK118888,01/17/2026 01:00:00 PM,045XX N TROY ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,1724,17.0,33.0,14.0,08B,1154567.0,1929891.0,2026,01/25/2026 03:41:22 PM,41.963443302,-87.707096169,"(41.963443302, -87.707096169)"
7020444,HR424031,07/11/2009 07:45:00 PM,064XX S ASHLAND AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,725,7.0,15.0,67.0,03,1166777.0,1862011.0,2009,02/28/2018 03:56:25 PM,41.776921326,-87.664149776,"(41.776921326, -87.664149776)"
2597983,HJ180209,02/12/2003 07:10:29 PM,055XX S UNION AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,False,711,7.0,3.0,68.0,18,1172580.0,1868007.0,2003,09/23/2025 03:41:47 PM,41.793249135,-87.642699628,"(41.793249135, -87.642699628)"
13521841,JH336729,07/07/2024 05:00:00 AM,0000X W 36TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,213,2.0,3.0,35.0,08B,1176726.0,1881132.0,2024,05/17/2025 03:40:52 PM,41.829172913,-87.627101228,"(41.829172913, -87.627101228)"
9118266,HW263500,05/06/2013 10:30:00 PM,106XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CAR WASH,False,False,2212,22.0,19.0,72.0,07,1168582.0,1834195.0,2013,02/10/2018 03:50:01 PM,41.700551523,-87.658332506,"(41.700551523, -87.658332506)"
